icao24,callsign,origin_country,time_position,last_contact,lon,lat,alt,on_ground,velocity,heading,vertical_rate,sensors,alt,squawk,spi,position_source
8960dc,UAE507  ,United Arab Emirates,1775559097.0,1775559097,72.7815,19.0875,1028.7,False,90.54,269.67,5.2,,998.22,,False,0
8016e1,IGO1421 ,India,1775559078.0,1775559079,69.5574,18.4185,10972.8,False,221.74,263.2,0.0,,11597.64,,False,0
8016da,IGO338C ,India,1775559099.0,1775559099,75.7933,26.4918,10363.2,False,206.77,202.99,0.0,,10744.2,,False,0
8016af,AXB1540 ,India,1775559051.0,1775559077,77.8468,14.1655,8031.48,False,192.95,17.86,3.58,,8450.58,,False,0
8016c8,AXB1671 ,India,1775559099.0,1775559099,72.9753,19.211,3657.6,False,138.55,92.77,0.33,,3771.9,,False,0
8016c7,AXB2882 ,India,1775558844.0,1775558858,78.0842,13.3896,3962.4,False,139.65,127.97,-5.85,,4099.56,,False,0
8016cc,AXB2718 ,India,1775559099.0,1775559099,77.8968,13.3617,4465.32,False,139.76,61.17,-6.18,,4648.2,,False,0
8016d7,IGO262F ,India,1775559026.0,1775559026,78.1971,13.5326,4503.42,False,145.0,94.48,-4.23,,4709.16,,False,0
896197,UAE372  ,United Arab Emirates,1775559099.0,1775559099,89.1794,21.6342,12496.8,False,292.44,102.5,0.33,,13075.92,6211,False,0
801839,IGO6226 ,India,1775559099.0,1775559099,77.4292,29.7922,3924.3,False,193.65,50.39,-7.48,,3992.88,,False,0
801850,IGO1862 ,India,1775559022.0,1775559022,77.7622,13.1891,1112.52,False,74.08,270.4,-4.23,,1043.94,,False,0
800520,AIC2KP  ,India,1775558886.0,1775558886,75.714,17.8,11285.22,False,252.05,114.73,0.0,,11902.44,,False,0
801851,IGO316P ,India,1775559098.0,1775559098,76.1378,27.0854,10965.18,False,212.54,204.15,0.33,,11361.42,,False,0
80180b,IGO910  ,India,1775559099.0,1775559099,85.8803,24.3158,10668.0,False,273.43,119.41,-0.65,,11056.62,0544,False,0
80180e,IGO392C ,India,1775559099.0,1775559099,72.9857,18.0862,7345.68,False,242.03,149.89,10.4,,7703.82,,False,0
801823,IGO611H ,India,1775559073.0,1775559073,72.8809,19.0889,76.2,False,63.28,269.53,-2.93,,-7.62,,False,0
801831,AKJ1509 ,India,1775559099.0,1775559099,85.6485,19.7243,11277.6,False,266.36,78.3,0.0,,11864.34,2705,False,0
47b12e,NBT192  ,Norway,1775559058.0,1775559058,91.3634,19.3815,9753.6,False,234.49,307.42,0.0,,10302.24,6143,False,0
8005b9,VTBRS   ,India,1775559099.0,1775559099,73.6997,19.3324,4434.84,False,132.16,241.14,-7.48,,4579.62,,False,0
7020ae,AWA448  ,Bangladesh,1775559099.0,1775559099,90.7869,23.4839,3893.82,False,98.97,337.7,-2.93,,3977.64,5567,False,0
7020c2,UBG361  ,Bangladesh,1775559099.0,1775559099,86.402,22.7159,10972.8,False,204.76,279.98,0.0,,11468.1,4747,False,0
8004df,AIC188  ,India,1775559089.0,1775559099,77.1432,28.5341,502.92,False,79.48,283.86,-3.9,,419.1,,False,0
8017e5,IGO764V ,India,1775559096.0,1775559098,75.3285,25.6102,11574.78,False,212.61,200.54,0.65,,12077.7,,False,0
8017f2,IGO349  ,India,1775559099.0,1775559099,75.8636,27.7759,7650.48,False,193.17,21.23,-5.85,,7825.74,,False,0
884205,BKP277  ,Thailand,1775559099.0,1775559099,99.7663,12.6311,8458.2,False,215.87,187.53,2.93,,9029.7,,False,0
781be6,CSC3923 ,China,1775559094.0,1775559097,92.6819,22.375,10363.2,False,191.56,262.28,0.0,,10835.64,1500,False,0
896316,UAE328  ,United Arab Emirates,1775559099.0,1775559099,84.3551,22.9553,11277.6,False,295.77,94.69,0.0,,11788.14,6205,False,0
80073b,AIC313  ,India,1775559099.0,1775559099,80.2511,27.2478,11582.4,False,195.3,310.19,0.0,,11932.92,5046,False,0
800742,AIC2664 ,India,1775559099.0,1775559099,76.7886,27.1134,8724.9,False,236.74,181.62,7.8,,8968.74,,False,0
8963e0,UAE46F  ,United Arab Emirates,1775559099.0,1775559099,88.9851,22.9796,8633.46,False,264.87,57.45,-8.78,,8961.12,6201,False,0
4bb152,THY6263 ,Turkey,1775559099.0,1775559099,77.841,29.6489,9144.0,False,255.27,323.52,0.0,,9364.98,,False,0
8007b0,IGO394  ,India,1775559099.0,1775559099,88.1722,22.5599,4434.84,False,148.51,279.17,14.96,,4526.28,2644,False,0
781cdf,HYT9068 ,China,1775559099.0,1775559099,89.6024,22.5206,10675.62,False,282.36,96.8,1.63,,11140.44,3056,False,0
8007cf,IGO516  ,India,1775558858.0,1775558858,77.5671,14.5454,9989.82,False,215.34,349.82,9.43,,10553.7,,False,0
885973,TVJ109  ,Thailand,1775558881.0,1775558881,99.0842,18.6987,3177.54,False,134.83,154.22,14.31,,3139.44,,False,0
89661e,UAE654  ,United Arab Emirates,1775559099.0,1775559099,78.5348,8.3594,8328.66,False,219.67,127.0,-9.1,,8763.0,,False,0
781ec1,CSC9648 ,China,1775558876.0,1775558876,75.6811,20.3455,11887.2,False,264.86,74.45,0.0,,12481.56,,False,0
8832d5,TLM812  ,Thailand,1775559099.0,1775559099,99.7125,10.9846,10363.2,False,238.21,197.34,0.0,,11033.76,,False,0
76cd76,SIA326  ,Singapore,1775559098.0,1775559098,76.1055,30.2438,9144.0,False,257.61,309.57,0.0,,9319.26,,False,0
152036,AFL599  ,Russian Federation,1775559099.0,1775559099,99.7817,14.5067,10363.2,False,245.3,310.24,0.0,,11018.52,,False,0
040156,ETH3751 ,Ethiopia,1775559098.0,1775559099,78.7634,13.1158,9753.6,False,253.09,275.13,0.0,,10302.24,,False,0
78021a,CPA2045 ,China,1775559099.0,1775559099,77.4902,28.4554,2072.64,False,109.76,300.41,-5.2,,2042.16,,False,0
704012,MMA401  ,Myanmar,1775559099.0,1775559099,97.9063,14.6318,11277.6,False,12.36,182.39,0.0,,10317.48,,False,0
880c44,AIQ5500 ,Thailand,1775558994.0,1775558994,98.9928,18.8593,1348.74,False,123.82,67.27,13.98,,1242.06,,False,0
880c52,AIQ3331 ,Thailand,1775559099.0,1775559099,99.7611,11.8526,10363.2,False,223.78,180.0,0.0,,11041.38,,False,0
76b442,SIA763  ,Singapore,1775559100.0,1775559100,99.4385,11.7181,10668.0,False,237.27,143.55,0.0,,11361.42,,False,0
801408,AIC5CT  ,India,1775559099.0,1775559099,75.7822,27.5747,8412.48,False,249.76,20.75,-5.2,,8656.32,,False,0
801410,IGO687C ,India,1775559098.0,1775559099,74.6123,20.1871,10058.4,False,255.26,50.89,0.0,,10614.66,,False,0
801411,IGO43F  ,India,1775559099.0,1775559099,75.8203,26.4922,9761.22,False,220.91,209.43,0.0,,10111.74,,False,0
801415,IGO97Y  ,India,1775559099.0,1775559099,76.1444,7.4294,4572.0,False,125.87,44.67,0.0,,4716.78,,False,0
80142b,IGO74TY ,India,1775559099.0,1775559099,87.9432,22.6655,7048.5,False,175.34,285.14,13.98,,7261.86,1466,False,0
801444,AXB1352 ,India,1775559098.0,1775559098,76.7225,30.7431,9189.72,False,207.0,149.87,-4.88,,9410.7,,False,0
801455,IGO12AJ ,India,1775559091.0,1775559091,83.4585,26.5573,11590.02,False,194.88,275.61,0.0,,11955.78,,False,0
801421,IGO164P ,India,1775559099.0,1775559099,77.1905,10.8861,10904.22,False,231.46,332.75,10.08,,11506.2,,False,0
801424,AIC238  ,India,1775559099.0,1775559099,81.1774,26.6766,9753.6,False,203.36,287.98,0.0,,10035.54,4756,False,0
80141d,AIC6LR  ,India,1775559003.0,1775559003,76.9287,24.4598,11269.98,False,253.83,177.68,0.0,,11757.66,,False,0
801432,IGO6309 ,India,1775559098.0,1775559098,86.9737,24.0359,11574.78,False,193.05,303.48,-0.33,,12031.98,1356,False,0
801435,AXB1056 ,India,1775559099.0,1775559099,82.2755,25.5656,10965.18,False,184.83,313.87,-0.33,,11353.8,,False,0
80141f,IGO5247 ,India,1775559076.0,1775559095,76.01,19.3107,11597.64,False,213.93,282.5,0.0,,12230.1,,False,0
801499,IGO256E ,India,1775559099.0,1775559099,92.2537,26.1454,10972.8,False,188.94,240.29,-0.65,,11315.7,,False,0
801461,IGO764  ,India,1775559099.0,1775559099,77.1715,11.6959,7033.26,False,206.88,14.69,11.05,,7376.16,,False,0
801460,IGO1070 ,India,1775559099.0,1775559099,79.4498,27.816,10210.8,False,203.32,303.65,-5.85,,10492.74,,False,0
80145b,IGO259  ,India,1775559099.0,1775559100,86.8139,20.1857,11277.6,False,266.42,63.39,0.33,,11856.72,2006,False,0
80148e,IGO614  ,India,1775559099.0,1775559099,76.6276,28.0537,10972.8,False,219.72,200.13,0.0,,11308.08,,False,0
80149e,IGO542M ,India,1775559097.0,1775559097,73.9107,16.8224,11277.6,False,242.38,144.59,0.0,,11910.06,,False,0
801525,VTPCR   ,India,1775559099.0,1775559099,77.1557,27.2914,5410.2,False,201.85,357.52,-9.43,,5554.98,,False,0
8850b0,THA303  ,Thailand,1775559097.0,1775559099,99.3666,14.5186,8770.62,False,220.02,311.97,2.28,,9342.12,,False,0
801509,AKJ1141 ,India,1775559099.0,1775559099,90.4935,25.5316,6286.5,False,167.64,58.55,-6.18,,6454.14,1475,False,0
80154a,AKJ182Z ,India,1775559099.0,1775559099,81.6819,25.1453,7650.48,False,197.41,242.7,4.88,,7863.84,,False,0
801569,IGO323  ,India,1775559100.0,1775559100,87.8629,20.6367,11574.78,False,194.84,234.67,0.0,,12138.66,1302,False,0
801560,IGO604  ,India,1775559099.0,1775559099,73.3744,19.5122,3550.92,False,168.39,162.4,-7.8,,3657.6,,False,0
80155c,IGO337F ,India,1775559097.0,1775559098,78.1597,13.8337,6964.68,False,211.27,47.96,11.7,,7299.96,,False,0
80155d,AKJ1563 ,India,1775559099.0,1775559099,74.1647,18.3924,2788.92,False,101.6,23.58,-4.88,,2872.74,,False,0
80155b,IGO139C ,India,1775559086.0,1775559086,77.0644,9.5779,6659.88,False,215.61,185.75,-8.78,,6995.16,,False,0
801571,IGO7309 ,India,1775559098.0,1775559099,91.2751,23.9521,4876.8,False,119.48,208.55,0.0,,4991.1,2615,False,0
80152e,IGO328C ,India,1775559099.0,1775559099,77.0022,28.5856,1173.48,False,129.64,284.48,8.78,,1097.28,,False,0
801548,AKJ1106 ,India,1775559099.0,1775559100,73.0418,19.091,944.88,False,94.14,269.69,-5.85,,906.78,,False,0
801553,AIC6LH  ,India,1775559097.0,1775559097,75.6508,26.0765,11590.02,False,221.01,204.48,0.0,,12070.08,,False,0
801552,AIC2116 ,India,1775559099.0,1775559099,78.007,29.1254,4267.2,False,141.57,204.7,0.0,,4328.16,,False,0
80159e,AIC116  ,India,1775559099.0,1775559100,73.3224,19.1705,1988.82,False,117.31,178.99,-3.58,,2019.3,,False,0
80159b,SDG182  ,India,1775559098.0,1775559099,76.8516,13.8808,8450.58,False,230.92,127.94,-5.2,,8915.4,,False,0
80156d,IGO6553 ,India,1775559099.0,1775559099,73.1664,19.5235,9075.42,False,219.64,350.43,5.53,,9570.72,,False,0
80157c,AKJ1819 ,India,1775559099.0,1775559099,77.1848,28.4394,3192.78,False,139.29,80.43,-5.53,,3208.02,,False,0
801590,AXB1081 ,India,1775559099.0,1775559099,78.8387,27.6023,9837.42,False,257.18,111.23,2.6,,10111.74,,False,0
801594,AXB1340 ,India,1775558919.0,1775559069,73.0014,20.451,10058.4,False,224.07,357.1,0.0,,10614.66,,False,0
8013c3,AIC357  ,India,1775559099.0,1775559099,87.9355,24.3083,12184.38,False,215.15,291.17,-0.33,,12664.44,1031,False,0
8013d5,IGO2557 ,India,1775559099.0,1775559099,76.5141,27.7887,6835.14,False,191.45,210.7,5.85,,6995.16,,False,0
8013fe,AIC5SA  ,India,1775559096.0,1775559099,76.6198,30.3881,4770.12,False,192.14,353.39,-20.48,,4838.7,,False,0
8013fb,IGO5932 ,India,1775559099.0,1775559099,75.3094,30.8555,7246.62,False,191.11,182.93,11.05,,7330.44,,False,0
8013fc,IGO212MD,India,1775559100.0,1775559100,87.0979,23.1448,6499.86,False,159.08,194.04,5.85,,6690.36,1275,False,0
8013e3,IGO7517 ,India,1775559098.0,1775559098,76.3798,28.9006,2438.4,False,107.85,201.55,0.33,,2400.3,,False,0
8013da,IGO925  ,India,1775559099.0,1775559099,81.4751,26.6344,3451.86,False,145.11,299.29,-7.8,,3505.2,,False,0
8013ea,AIC1QA  ,India,1775559098.0,1775559098,75.3643,25.5013,10363.2,False,232.29,204.46,0.0,,10797.54,,False,0
880455,AIQ3074 ,Thailand,1775559099.0,1775559099,99.7618,11.4222,11582.4,False,234.59,180.0,0.0,,12344.4,,False,0
800db0,AIC4EP  ,India,1775559099.0,1775559099,77.017,28.8547,2743.2,False,160.06,358.34,-0.33,,2735.58,,False,0
800db2,IGO7426 ,India,1775559098.0,1775559099,78.9187,28.7425,3657.6,False,117.95,203.66,0.33,,3718.56,,False,0
702c25,AJX1432 ,Bangladesh,1775559099.0,1775559099,90.3725,23.4635,1280.16,False,116.3,5.58,0.0,,1249.68,4132,False,0
151dc6,,Russian Federation,1775559097.0,1775559098,79.0085,25.2578,10363.2,False,193.17,298.82,0.0,,10713.72,,False,0
151dad,AFL275  ,Russian Federation,1775559099.0,1775559099,77.1949,30.3942,10363.2,False,239.11,320.76,0.0,,10584.18,,False,0
7821a0,CSS155  ,China,1775559099.0,1775559099,87.3168,24.7414,9144.0,False,209.47,293.29,0.0,,9441.18,0504,False,0
151d78,AZV2902 ,Russian Federation,1775559099.0,1775559099,77.5873,27.1461,9753.6,False,210.03,318.97,0.0,,10005.06,,False,0
151d46,AZV2502 ,Russian Federation,1775559099.0,1775559099,87.5664,22.6578,10363.2,False,191.4,269.08,0.33,,10759.44,5541,False,0
151d4a,AZV2904 ,Russian Federation,1775559099.0,1775559099,86.2863,19.3944,9753.6,False,219.16,292.35,0.0,,10218.42,0765,False,0
77170e,EXV923  ,Sri Lanka,1775559099.0,1775559099,77.3669,5.5579,11582.4,False,237.98,246.43,-0.33,,12192.0,,False,0
70c109,OMA318  ,Oman,1775559100.0,1775559100,88.3512,24.1266,9745.98,False,200.1,305.16,1.95,,10066.02,4751,False,0
7c1472,QFA67   ,Australia,1775558861.0,1775558861,77.7671,13.189,1135.38,False,75.63,270.39,-4.88,,1082.04,,False,0
770453,ALK183  ,Sri Lanka,1775558945.0,1775558945,70.3429,19.6643,10370.82,False,223.83,318.73,0.0,,10949.94,,False,0
880849,AIQ3008 ,Thailand,1775559093.0,1775559095,99.2035,10.422,11887.2,False,227.44,33.19,0.0,,12611.1,,False,0
86ebfa,ANA837  ,Japan,1775559099.0,1775559099,78.9655,28.0972,7749.54,False,234.52,300.45,-3.9,,7955.28,5675,False,0
507c71,QNT2232 ,Uzbekistan,1775559099.0,1775559099,80.0891,27.5958,10363.2,False,201.22,316.35,0.0,,10652.76,,False,0
76cda3,SIA338  ,Singapore,1775559098.0,1775559099,81.2155,26.5567,10972.8,False,201.78,306.08,0.0,,11391.9,0146,False,0
8940a1,GFA155  ,Bahrain,1775559099.0,1775559099,74.0256,19.7173,11582.4,False,229.59,286.0,-0.33,,12199.62,,False,0
750424,MXD183  ,Malaysia,1775558967.0,1775558981,90.2828,18.0754,11277.6,False,242.59,159.26,0.0,,11902.44,2512,False,0
75054f,MAS171  ,Malaysia,1775559099.0,1775559099,99.741,11.1815,11277.6,False,238.14,152.6,0.0,,11978.64,,False,0
750556,MAS173  ,Malaysia,1775558844.0,1775558858,87.9083,18.2147,10668.0,False,254.29,135.57,0.0,,11239.5,0573,False,0
881058,NOK546  ,Thailand,1775559068.0,1775559069,99.5313,10.7533,10972.8,False,237.69,193.65,0.0,,11666.22,,False,0
881056,NOK528  ,Thailand,1775559100.0,1775559100,99.7602,12.2198,10850.88,False,239.22,180.0,7.15,,11513.82,,False,0
800b12,IGO2053 ,India,1775559099.0,1775559099,73.401,19.4122,7315.2,False,218.67,57.88,14.63,,7665.72,,False,0
800b52,LLR513  ,India,1775559098.0,1775559099,77.5508,13.0634,3962.4,False,127.06,158.63,0.33,,4191.0,,False,0
3c4585,BOX720  ,Germany,1775559099.0,1775559099,77.3695,28.4849,1074.42,False,95.69,286.88,-4.23,,1028.7,,False,0
800c07,AIC6JS  ,India,1775559098.0,1775559098,76.2521,14.8073,9959.34,False,243.09,138.52,-3.9,,10523.22,,False,0
800c38,IGO5302 ,India,1775559084.0,1775559098,73.3505,18.9985,1348.74,False,98.88,310.57,-4.55,,1325.88,,False,0
800c3c,AIC6AC  ,India,1775559099.0,1775559099,88.4651,22.8478,929.64,False,86.46,159.08,-2.6,,876.3,0250,False,0
800c3e,AIC186  ,India,1775559098.0,1775559098,84.5962,25.7363,11582.4,False,209.71,287.86,0.0,,11978.64,0250,False,0
800c0c,AIC5WG  ,India,1775559099.0,1775559099,83.2483,26.0583,9144.0,False,212.95,288.74,0.0,,9410.7,,False,0
800c0b,AIC6AB  ,India,1775559099.0,1775559099,76.8424,28.1638,2773.68,False,139.33,217.8,6.5,,2766.06,,False,0
800c16,IGO6713 ,India,1775559099.0,1775559099,77.0977,28.7515,10363.2,False,205.54,208.23,-0.33,,10637.52,,False,0
800c87,AIC2388 ,India,1775558979.0,1775558979,91.5863,19.2197,10668.0,False,255.07,127.38,0.0,,11247.12,0551,False,0
800c4b,AIC4309 ,India,1775559099.0,1775559099,76.6742,27.9734,4579.62,False,146.64,217.87,7.8,,4640.58,,False,0
800c65,IGO7455 ,India,1775559099.0,1775559099,73.1996,18.8172,4572.0,False,132.75,40.91,-0.33,,4792.98,,False,0
4cac16,KZR200  ,Ireland,1775559099.0,1775559099,77.2433,25.3884,9761.22,False,203.32,358.11,-0.98,,10126.98,,False,0
710053,SVA826  ,Saudi Arabia,1775559098.0,1775559099,77.1254,13.2467,10058.4,False,265.89,118.55,0.0,,10629.9,,False,0
800d10,IGO515  ,India,1775559099.0,1775559099,79.2354,29.2454,8054.34,False,184.43,315.34,-12.68,,8267.7,,False,0
800d01,IGO292K ,India,1775559099.0,1775559099,88.1924,23.3021,7307.58,False,204.95,347.53,4.88,,7559.04,1437,False,0
800d08,SEJ2451 ,India,1775559099.0,1775559099,77.4009,29.4662,4579.62,False,148.61,163.51,-5.53,,4663.44,,False,0
800d31,VTHCA   ,India,1775559099.0,1775559099,77.2526,28.5159,1143.0,False,98.21,248.81,0.0,,1066.8,,False,0
800d34,IGO6560 ,India,1775559099.0,1775559099,78.0705,28.5817,4945.38,False,159.46,346.19,-6.5,,5029.2,,False,0
800d2d,IGO387V ,India,1775558976.0,1775559034,80.9581,26.7616,480.06,False,71.52,269.18,-3.58,,358.14,,False,0
800d2c,IGO2417 ,India,1775559098.0,1775559098,80.4383,27.1069,10972.8,False,182.8,310.55,-0.33,,11308.08,,False,0
800d37,IGO5041 ,India,1775559099.0,1775559099,79.9865,27.1489,11186.16,False,296.62,115.37,1.95,,11513.82,,False,0
800d8a,IGO7142 ,India,1775559098.0,1775559098,77.4755,13.2221,2735.58,False,87.49,218.55,6.5,,2857.5,,False,0
800d6a,IGO7251 ,India,1775559099.0,1775559099,86.6749,22.6529,2430.78,False,125.65,62.18,0.0,,2491.74,1256,False,0
800bbb,VTARC   ,India,1775559099.0,1775559099,88.3168,23.3129,2887.98,False,192.83,152.34,-13.33,,2941.32,0467,False,0
800bd4,AIC5VJ  ,India,1775559099.0,1775559099,73.2386,19.0934,1737.36,False,99.81,269.11,-4.88,,1752.6,,False,0
800bb5,IGO2614 ,India,1775559099.0,1775559099,80.9616,26.7147,10668.0,False,277.51,126.25,0.65,,10988.04,,False,0
800bfa,AIC2304 ,India,1775559099.0,1775559099,83.6539,25.3766,10668.0,False,278.25,118.13,-0.33,,11018.52,,False,0
800be6,AIC5PB  ,India,1775559099.0,1775559099,77.1765,26.902,7719.06,False,206.01,357.28,-6.18,,7932.42,,False,0
800be5,AIC5VH  ,India,1775559098.0,1775559098,74.5117,19.5949,8633.46,False,183.87,254.25,-4.88,,9075.42,,False,0
3c5642,BOX542  ,Germany,1775559099.0,1775559099,77.5787,27.9011,10866.12,False,303.1,97.61,3.25,,11193.78,,False,0
800cdc,IGO302  ,India,1775559020.0,1775559020,78.0624,13.3693,3200.4,False,132.12,126.29,-5.53,,3299.46,,False,0
800cb9,AIC4JP  ,India,1775559098.0,1775559099,76.8978,27.9648,3855.72,False,181.84,189.12,15.61,,3878.58,,False,0
800cba,AIC5MF  ,India,1775559098.0,1775559098,76.8557,30.4729,3756.66,False,126.58,151.87,15.93,,3718.56,,False,0
800cc8,AIC4EL  ,India,1775559085.0,1775559086,77.3529,11.6195,5730.24,False,184.52,207.21,-8.45,,6004.56,,False,0
800cee,IGO6461 ,India,1775559099.0,1775559099,77.1307,29.1091,3192.78,False,134.32,144.67,-3.25,,3200.4,,False,0
800cff,AIC2240 ,India,1775559098.0,1775559098,77.2612,24.9719,10972.8,False,200.68,352.78,0.0,,11399.52,,False,0
800cfe,AIC2256 ,India,1775559099.0,1775559099,75.9407,27.9207,7848.6,False,239.19,19.6,-9.1,,8039.1,,False,0
80162c,AXB1562 ,India,1775559126.0,1775559126,88.8197,25.9989,11582.4,False,203.94,277.54,0.0,,11963.4,2605,False,0
80162d,AXB1038 ,India,1775559126.0,1775559127,77.665,28.5562,2141.22,False,136.98,272.58,-12.03,,2133.6,,False,0
801640,AIC2356 ,India,1775559126.0,1775559126,87.7168,24.3105,10980.42,False,201.16,293.35,-0.33,,11384.28,6131,False,0
80162e,AIC5EY  ,India,1775559126.0,1775559126,77.221,26.0009,11369.04,False,212.59,358.06,-4.55,,11811.0,,False,0
801657,AIC4CM  ,India,1775559127.0,1775559127,87.4459,26.164,10668.0,False,265.27,97.69,-0.33,,10972.8,0547,False,0
80163f,AIC6GB  ,India,1775559127.0,1775559127,76.5657,28.4495,3962.4,False,175.54,63.36,0.0,,4008.12,,False,0
801623,AXB1514 ,India,1775559123.0,1775559124,78.3548,26.6429,8511.54,False,192.41,279.39,-5.53,,8770.62,,False,0
80161c,AXB1243 ,India,1775559126.0,1775559127,74.232,19.5194,6774.18,False,196.38,254.03,-11.7,,7094.22,,False,0
80161a,IGO6914 ,India,1775559073.0,1775559074,91.9801,25.556,3436.62,False,109.61,271.34,-3.9,,3497.58,,False,0
801625,AIC2384 ,India,1775559127.0,1775559127,87.3844,19.0343,10066.02,False,248.41,150.2,0.0,,10599.42,0507,False,0
801629,IGO7223 ,India,1775559126.0,1775559126,77.7071,13.4523,2880.36,False,106.3,56.85,4.88,,2926.08,,False,0
80167d,AXB1354 ,India,1775559122.0,1775559122,84.4446,20.5807,10668.0,False,249.44,39.9,0.0,,11216.64,0222,False,0
80167e,AIC4AK  ,India,1775559126.0,1775559126,76.8191,25.3237,11894.82,False,249.6,175.98,0.0,,12397.74,,False,0
80164b,IGO79MA ,India,1775559126.0,1775559126,76.7676,28.3897,2743.2,False,142.95,196.09,0.0,,2735.58,,False,0
80164f,AIC4GV  ,India,1775559126.0,1775559126,77.4135,28.2502,2438.4,False,119.15,48.33,0.0,,2430.78,,False,0
801663,IGO214J ,India,1775559126.0,1775559126,76.88,25.5696,10668.0,False,252.29,177.66,0.0,,11087.1,,False,0
801667,AIC6FJ  ,India,1775559126.0,1775559126,73.111,19.0919,1181.1,False,94.66,269.38,-0.98,,1150.62,,False,0
801672,AIC5WH  ,India,1775559127.0,1775559127,77.0993,28.4225,1569.72,False,119.36,100.68,-0.33,,1531.62,,False,0
80169d,IGO6264 ,India,1775559125.0,1775559125,73.0406,18.3895,10668.0,False,233.23,357.72,0.0,,11269.98,,False,0
80169e,AKJ1140 ,India,1775559123.0,1775559126,72.9272,19.0895,312.42,False,69.97,269.16,-3.58,,236.22,,False,0
8014e4,IGO624  ,India,1775559125.0,1775559125,75.775,12.4778,11285.22,False,234.76,159.34,-0.33,,11917.68,,False,0
8014db,AIC5ZY  ,India,1775559126.0,1775559126,77.3187,28.3692,2034.54,False,105.89,99.51,-3.9,,2019.3,,False,0
8014f5,VTFTO   ,India,1775558853.0,1775558853,76.7499,12.1965,2613.66,False,47.56,285.69,-1.63,,2667.0,,False,0
8014f3,AIC5TX  ,India,1775558973.0,1775558973,72.5192,19.7103,6126.48,False,184.32,328.35,17.56,,6393.18,,False,0
8014ba,VTSFU   ,India,1775559126.0,1775559126,73.1345,18.9699,12489.18,False,217.09,354.42,0.65,,13136.88,,False,0
8014d8,IGO6393 ,India,1775559106.0,1775559106,76.4805,30.6744,1706.88,False,101.44,49.52,-6.83,,1889.76,,False,0
801606,AXB2891 ,India,1775559123.0,1775559123,73.2066,18.8229,11750.04,False,244.74,149.28,4.88,,12390.12,,False,0
801609,VTPMO   ,India,1775559125.0,1775559126,87.8862,26.0315,10759.44,False,207.04,215.9,-13.33,,11033.76,0466,False,0
801613,AXB1168 ,India,1775559127.0,1775559127,76.7526,27.6311,11277.6,False,252.03,169.06,0.0,,11666.22,,False,0
80174a,IGO69TA ,India,1775559126.0,1775559126,73.2165,19.2487,3108.96,False,134.63,205.1,-2.6,,3192.78,,False,0
